Заказчик;Предст.заказчика;Объект;№ заказа;Заключен;№ комплекта;Наименование комплекта;№ изделия по приложению;№ изделия по повт.приложению;Л;Центр работ;Включено;Наименование изделия;Отказ;Менеджер проекта;Руководитель группы;Архитектор проекта;Конструктор;Исполнитель Диз.проекта;Статус ДП;Обр.не подписан;Обр.подписан;Размер;Этаж;Помещение;Ед-ца изм.;Количество по дог-ру;Серийный №;Материал массив;Материал шпон;Рисунок;Порядковый № образца цвета заказчика;Художественный отдел;1-Улица 2-Помещение с повыш. влажностью 3-Поверхности с повыш.износом;Кол-во по факту проектирования;Об-ва ДП;Об-ва Oбразцы;Об-ва ГП;Смежники по дереву;Договор заключен;Дата сдачи;К.Сверхур %;КДП создана;КДП утверждена внутри фирмы;Ведомость фурнитуры;Ведомость стекла;Утвержденная спецификация передана в производство;КД передана в архив и производство, в том числе смежникам;Отгружено в отделку без резьбы.;Отгружено в отделку с резьбой.;Передано на грунт;Передано на грунт с резьбой;Выполнено в черновой шлифовке.;Выполнено в черновой шлифовке с резьбой.;Перемещено в зону чистовой отделки.;Перемещено в зону чистовой отделки с резьбой.;Выполнено в отделке без резьбы.;Выполнено в отделке с резьбой.;Отметка ОТК без резьбы;Отметка ОТК с резьбой;Поступило на склад ГП без резьбы.;Поступило на склад ГП с резьбой;Отгружено на объект без резьбы;Примечания;Отгружено на объект с резьбой;Сервис менеджер;Об-ва нач.монтажа;Об-ва окон.монтажа;Невозможность начать монтаж;Монтажник;Смонтировано;Акт подписан
Кэти (Раздоры);3 этаж;д.Раздоры;2383;27-06-2018;349;1этаж/вестибюль 110/панели столярные,тестильные,карниз,плинтус,шкаф;6;61;кожа;TМ;;КОЖА ДЛЯ ОБТЯЖКИ ПАНЕЛЕЙ В ИЗД.6;;Маркобрунов;Черкашин Д.;Казеев Е.;КТАО;Черкашин Д.;Передан в производство 24-12-2018;;;4555х2580 S=9,3 м2;1 этаж;Вестибюль 110;м2;0;Спец.Дизайн;;;;;;;;;;;;;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;;;13-02-2019;НЕ ТРЕБУЕТСЯ;29-04-2019;НЕТ;29-04-2019;НЕТ;29-04-2019;НЕТ;29-04-2019;НЕТ;;НЕТ;;;29-04-2019;НЕТ;;;НЕТ;Погонин;;;;;;
Кэти (Раздоры);3 этаж;д.Раздоры;2383;27-06-2018;349;1этаж/вестибюль 110/панели столярные,тестильные,карниз,плинтус,шкаф;6;62;латунь;ХМ;;ВСТАВКА ЛАТУННАЯ В НАЛИЧНИКИ ОБРАМЛЕНИЯ ДЛЯ ИЗД.7;;Маркобрунов;Черкашин Д.;Казеев Е.;КТАО;Черкашин Д.;Передан в производство 24-12-2018;;;4555х2580 S=9,3 м2;1 этаж;Вестибюль 110;м2;0;Спец.Дизайн;;;;;;;;;;;;;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;;;13-02-2019;НЕ ТРЕБУЕТСЯ;16-04-2019;НЕТ;03-08-2019;НЕТ;03-08-2019;НЕТ;03-08-2019;НЕТ;;НЕТ;;;03-08-2019;НЕТ;;;НЕТ;Погонин;;;;;;
Кэти (Раздоры);3 этаж;д.Раздоры;2383;27-06-2018;349;1этаж/вестибюль 110/панели столярные,тестильные,карниз,плинтус,шкаф;7;7;;;2383/6;Обрамление для панели под обтяжку кожей: профиль с металлической вставкой  (латунь с патиной);;Маркобрунов;Черкашин Д.;Казеев Е.;КТАО;Черкашин Д.;Передан в производство 24-12-2018;10a;;3710х2890;1 этаж;Вестибюль 110;шт;1;ВКЛЮЧЕНО в 2383/6;ВКЛЮЧЕНО в 2383/6;ВКЛЮЧЕНО в 2383/6;ВКЛЮЧЕНО в 2383/6;ВКЛЮЧЕНО в 2383/6;ВКЛЮЧЕНО в 2383/6;ВКЛЮЧЕНО в 2383/6;ВКЛЮЧЕНО в 2383/6;ВКЛЮЧЕНО в 2383/6;ВКЛЮЧЕНО в 2383/6;ВКЛЮЧЕНО в 2383/6;ВКЛЮЧЕНО в 2383/6;ВКЛЮЧЕНО в 2383/6;ВКЛЮЧЕНО в 2383/6;ВКЛЮЧЕНО в 2383/6;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;ВКЛЮЧЕНО в 2383/6;ВКЛЮЧЕНО в 2383/6;13-02-2019;НЕ ТРЕБУЕТСЯ;16-04-2019;НЕТ;10-05-2019;НЕТ;10-05-2019;НЕТ;10-05-2019;НЕТ;ВКЛЮЧЕНО в 2383/6;НЕТ;ВКЛЮЧЕНО в 2383/6;ВКЛЮЧЕНО в 2383/6;10-05-2019;НЕТ;;ВКЛЮЧЕНО в 2383/6;НЕТ;ВКЛЮЧЕНО в 2383/6;ВКЛЮЧЕНО в 2383/6;ВКЛЮЧЕНО в 2383/6;ВКЛЮЧЕНО в 2383/6;ВКЛЮЧЕНО в 2383/6;;
Кэти (Раздоры);3 этаж;д.Раздоры;2383;27-06-2018;349;1этаж/вестибюль 110/панели столярные,тестильные,карниз,плинтус,шкаф;8;8;;;;Шкаф встроенный, Фасады глухие распашные: филенки с зеркалами (зеркало серебро, с фацетом), Обрамление шкафа: профиль с латунной вставкой, Наполнение: полки деревянные стационарные, штанги стационарные, Встроенная боковая подсветка с матовым рассеивателем, включение при открывании) (без учета стоимости лицевой фурнитуры);;Маркобрунов;Черкашин Д.;Казеев Е.;Черкашин Д.;Черкашин Д.;Передан в КБ 24-12-2018;;;2950х1500;1 этаж;Вестибюль 111;шт;1;Спец.Дизайн;;;;;;;;;;;;;;;12-02-2019;13-02-2019;;;14-02-2019;14-02-2019;26-02-2019;НЕТ;20-03-2019;НЕТ;20-03-2019;НЕТ;20-03-2019;НЕТ;;НЕТ;;;20-03-2019;НЕТ;;;НЕТ;Погонин;;;;;;
Кэти (Раздоры);3 этаж;д.Раздоры;2383;27-06-2018;349;1этаж/вестибюль 110/панели столярные,тестильные,карниз,плинтус,шкаф;8;81;латунь;ХМ;;ДЛЯ ИЗД.8 - РУЧКИ ЛАТУННЫЕ ДЛЯ ФАСАДОВ ШКАФА;;Маркобрунов;Черкашин Д.;Казеев Е.;Черкашин Д.;Черкашин Д.;Передан в КБ 24-12-2018;10a;;2950х1500;1 этаж;Вестибюль 111;шт;0;Спец.Дизайн;;;;10  НПЗ;;;;;;;;;;;12-02-2019;13-02-2019;;;16-04-2019;14-02-2019;29-04-2019;НЕТ;29-04-2019;НЕТ;29-04-2019;НЕТ;29-04-2019;НЕТ;;НЕТ;;;29-04-2019;НЕТ;;;НЕТ;Погонин;;;;;;
Кэти (Раздоры);3 этаж;д.Раздоры;2383;27-06-2018;349;1этаж/вестибюль 110/панели столярные,тестильные,карниз,плинтус,шкаф;8;82;латунь;ХМ;;ВСТАВКА ЛАТУННАЯ В НАЛИЧНИКИ ОБРАМЛЕНИЯ ДЛЯ ИЗД.8;;Маркобрунов;Черкашин Д.;Казеев Е.;Черкашин Д.;Черкашин Д.;Передан в КБ 24-12-2018;;;2950х1500;1 этаж;Вестибюль 111;шт;0;Спец.Дизайн;;;;;;;;;;;;;;;12-02-2019;13-02-2019;;;14-02-2019;14-02-2019;30-03-2019;НЕТ;10-05-2019;НЕТ;10-05-2019;НЕТ;10-05-2019;НЕТ;;НЕТ;;;10-05-2019;НЕТ;;;НЕТ;Погонин;;;;;;
Кэти (Раздоры);3 этаж;д.Раздоры;2383;27-06-2018;350;1этаж/гостиная 121/панели столярные,текстильные,карниз,плинтус,шкаф-стеллаж 2шт.;9;9;;;;Пояс панельный стеновой, Филенки со штапиком с гладким профилемс с декоративной, с металлической вставкой (латунь с патиной) Экраны 2шт с металлической решеткой входят в стоимость;;Маркобрунов;Черкашин Д.;Казеев Е.;Шишенко С.;Клочков И.;Передан в КБ 24-12-2018;;05-02-2019(10a);h=4490;1 этаж;Гостиная, пом.121;м2;86.4;Спец.Дизайн;;;укрывной;10  НПЗ;;;;21-08-2018;;;;;;;17-05-2019;27-05-2019;;;22-05-2019;27-05-2019;08-06-2019;НЕТ;08-06-2019;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;(П)15-08-2019;НЕТ;;;НЕТ;Погонин;;;;;;
Кэти (Раздоры);3 этаж;д.Раздоры;2383;27-06-2018;350;1этаж/гостиная 121/панели столярные,текстильные,карниз,плинтус,шкаф-стеллаж 2шт.;9;91;латунь;ХМ;;ВСТАВКИ ЛАТУННЫЕ ДЛЯ ИЗД.9 - РАМКИ ЛАТУННЫЕ НА ПАНЕЛЯХ ПОЯСА;;Маркобрунов;Черкашин Д.;Казеев Е.;Шишенко С.;Клочков И.;Передан в КБ 24-12-2018;;;h=4490;1 этаж;Гостиная, пом.121;м2;0;Спец.Дизайн;;;;;;;;;;;;;;;17-05-2019;27-05-2019;;;22-05-2019;27-05-2019;08-06-2019;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;(П)15-08-2019;НЕТ;;;НЕТ;Погонин;;;;;;
Кэти (Раздоры);3 этаж;д.Раздоры;2383;27-06-2018;350;1этаж/гостиная 121/панели столярные,текстильные,карниз,плинтус,шкаф-стеллаж 2шт.;10;10;;;;Плинтус напольный;;Маркобрунов;Черкашин Д.;Казеев Е.;Шишенко С.;Клочков И.;Передан в КБ 24-12-2018;;;h=150;1 этаж;Гостиная, пом.121;м/п;23.6;Спец.Дизайн;;;;;;;;21-08-2018;;;;;;;17-05-2019;27-05-2019;;;22-05-2019;27-05-2019;08-06-2019;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;(П)15-08-2019;НЕТ;;;НЕТ;Погонин;;;;;;
Кэти (Раздоры);3 этаж;д.Раздоры;2383;27-06-2018;350;1этаж/гостиная 121/панели столярные,текстильные,карниз,плинтус,шкаф-стеллаж 2шт.;11;11;;;;Карниз с гладким профилем;;Маркобрунов;Черкашин Д.;Казеев Е.;КТАО;Клочков И.;Передан в производство 24-12-2018;3;;h=250;1 этаж;Гостиная, пом.121;м/п;30.68;Спец.Дизайн;;;укрывной;3  НПЗ;;;;21-08-2018;;;;;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;;;не вброшена;НЕ ТРЕБУЕТСЯ;(П)06-08-2019;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;(П)15-08-2019;НЕТ;;;НЕТ;Погонин;;;;;;
Кэти (Раздоры);3 этаж;д.Раздоры;2383;27-06-2018;350;1этаж/гостиная 121/панели столярные,текстильные,карниз,плинтус,шкаф-стеллаж 2шт.;12;12;;;;Шкаф-стеллаж встроенный, Полки открытые с латуным обрамлением, Нижние фасады глухие распашные, (без учета стоимости лицевой фурнитуры);;Маркобрунов;Черкашин Д.;Казеев Е.;Клочков И.;Клочков И.;Передан в КБ 24-12-2018;;05-02-2019(10a);3640х1050х255;1 этаж;Гостиная, пом.121;шт;1;Спец.Дизайн;;;укрывной;10  НПЗ;;;;21-08-2018;;;;;;;07-02-2019;08-02-2019;;;14-02-2019;14-02-2019;28-02-2019;НЕТ;19-03-2019;НЕТ;19-03-2019;НЕТ;19-03-2019;НЕТ;;НЕТ;;;19-03-2019;НЕТ;;;НЕТ;Погонин;;;;;;
Кэти (Раздоры);3 этаж;д.Раздоры;2383;27-06-2018;350;1этаж/гостиная 121/панели столярные,текстильные,карниз,плинтус,шкаф-стеллаж 2шт.;12;121;латунь;ХМ;;ВСТАВКИ ЛАТУННЫЕ ДЛЯ ИЗД.12 - РАМКИ ЛАТУННЫЕ НА ОКАНТОВКЕ СТЕЛЛАЖА;;Маркобрунов;Черкашин Д.;Казеев Е.;Клочков И.;Клочков И.;Передан в КБ 24-12-2018;;;3640х1050х255;1 этаж;Гостиная, пом.121;шт;0;Спец.Дизайн;;;;;;;;;;;;;;;07-02-2019;08-02-2019;;;14-02-2019;14-02-2019;29-04-2019;НЕТ;29-04-2019;НЕТ;29-04-2019;НЕТ;29-04-2019;НЕТ;;НЕТ;;;29-04-2019;НЕТ;;;НЕТ;Погонин;;;;;;
Кэти (Раздоры);3 этаж;д.Раздоры;2383;27-06-2018;350;1этаж/гостиная 121/панели столярные,текстильные,карниз,плинтус,шкаф-стеллаж 2шт.;12;122;латунь;ХМ;;ДЛЯ ИЗД.12 - РУЧКИ ЛАТУННЫЕ ДЛЯ ФАСАДОВ ШКАФА;;Маркобрунов;Черкашин Д.;Казеев Е.;Клочков И.;Клочков И.;Передан в КБ 24-12-2018;10a;;3640х1050х255;1 этаж;Гостиная, пом.121;шт;0;Спец.Дизайн;;;;10  НПЗ;;;;;;;;;;;07-02-2019;08-02-2019;;;16-04-2019;14-02-2019;29-04-2019;НЕТ;29-04-2019;НЕТ;29-04-2019;НЕТ;29-04-2019;НЕТ;;НЕТ;;;29-04-2019;НЕТ;;;НЕТ;Погонин;;;;;;
Кэти (Раздоры);3 этаж;д.Раздоры;2383;27-06-2018;350;1этаж/гостиная 121/панели столярные,текстильные,карниз,плинтус,шкаф-стеллаж 2шт.;13;13;;;;Шкаф-стеллаж встроенный, Полки открытые с латуным обрамлением, Нижние фасады глухие распашные, (без учета стоимости лицевой фурнитуры);;Маркобрунов;Черкашин Д.;Казеев Е.;Клочков И.;Клочков И.;Передан в КБ 24-12-2018;;05-02-2019(10a);3640х1050х255;1 этаж;Гостиная, пом.121;шт;1;Спец.Дизайн;;;укрывной;10  НПЗ;;;;21-08-2018;;;;;;;07-02-2019;08-02-2019;;;14-02-2019;14-02-2019;28-02-2019;НЕТ;20-03-2019;НЕТ;20-03-2019;НЕТ;20-03-2019;НЕТ;;НЕТ;;;20-03-2019;НЕТ;;;НЕТ;Погонин;;;;;;
Кэти (Раздоры);3 этаж;д.Раздоры;2383;27-06-2018;350;1этаж/гостиная 121/панели столярные,текстильные,карниз,плинтус,шкаф-стеллаж 2шт.;13;131;латунь;ХМ;;ВСТАВКИ ЛАТУННЫЕ ДЛЯ ИЗД.13 - РАМКИ ЛАТУННЫЕ НА ОКАНТОВКЕ СТЕЛЛАЖА;;Маркобрунов;Черкашин Д.;Казеев Е.;Клочков И.;Клочков И.;Передан в КБ 24-12-2018;;;3640х1050х255;1 этаж;Гостиная, пом.121;шт;0;Спец.Дизайн;;;;;;;;;;;;;;;07-02-2019;08-02-2019;;;14-02-2019;14-02-2019;29-04-2019;НЕТ;29-04-2019;НЕТ;29-04-2019;НЕТ;29-04-2019;НЕТ;;НЕТ;;;29-04-2019;НЕТ;;;НЕТ;Погонин;;;;;;
Кэти (Раздоры);3 этаж;д.Раздоры;2383;27-06-2018;350;1этаж/гостиная 121/панели столярные,текстильные,карниз,плинтус,шкаф-стеллаж 2шт.;13;132;латунь;ХМ;;ДЛЯ ИЗД.13 - РУЧКИ ЛАТУННЫЕ ДЛЯ ФАСАДОВ ШКАФА;;Маркобрунов;Черкашин Д.;Казеев Е.;Клочков И.;Клочков И.;Передан в КБ 24-12-2018;10a;;3640х1050х255;1 этаж;Гостиная, пом.121;шт;0;Спец.Дизайн;;;;10  НПЗ;;;;;;;;;;;07-02-2019;08-02-2019;;;16-04-2019;14-02-2019;29-04-2019;НЕТ;29-04-2019;НЕТ;29-04-2019;НЕТ;29-04-2019;НЕТ;;НЕТ;;;29-04-2019;НЕТ;;;НЕТ;Погонин;;;;;;
Кэти (Раздоры);3 этаж;д.Раздоры;2383;27-06-2018;350;1этаж/гостиная 121/панели столярные,текстильные,карниз,плинтус,шкаф-стеллаж 2шт.;14;14;;;;Пояс панельный стеновой с обтяжкой кожей с декоративной металлической раскладкой  (латунь с патиной);;Маркобрунов;Черкашин Д.;Казеев Е.;Шишенко С.;Клочков И.;Передан в КБ 24-12-2018;10a;;4640х1800 S=6,5;1 этаж;Гостиная, пом.121;м2;8.3;Спец.Дизайн;;;;10  НПЗ;;;;21-08-2018;;;;;;;21-05-2019;23-05-2019;;;22-05-2019;24-05-2019;04-06-2019;НЕТ;06-06-2019;НЕТ;06-06-2019;НЕТ;06-06-2019;НЕТ;;НЕТ;;;06-06-2019;НЕТ;;;НЕТ;Погонин;;;;;;
Кэти (Раздоры);3 этаж;д.Раздоры;2383;27-06-2018;350;1этаж/гостиная 121/панели столярные,текстильные,карниз,плинтус,шкаф-стеллаж 2шт.;14;141;латунь;ХМ;;ВСТАВКИ ЛАТУННЫЕ ДЛЯ ИЗД.14 - РАМКИ ЛАТУННЫЕ НА ПАНЕЛЯХ ПОЯСА;;Маркобрунов;Черкашин Д.;Казеев Е.;Шишенко С.;Клочков И.;Передан в КБ 24-12-2018;;;4640х1800 S=6,5;1 этаж;Гостиная, пом.121;м2;0;Спец.Дизайн;;;;;;;;;;;;;;;21-05-2019;23-05-2019;;;22-05-2019;24-05-2019;02-08-2019;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;(П)10-08-2019;НЕТ;;;НЕТ;Погонин;;;;;;
